,Parameter Value,Average Separation Ratio,Maximum Separation Ratio,Max to Optimal Ratio,Maximum Radius,Average Number of Different Clusters,Maximum Number of Different Clusters
Unfair Clustering Method,Scr,0.025399002295201478,14.0,1.0769230769230769,28.0,1.0966666666666667,3.0
Unfair Clustering Method,Gonzalez,0.02672577678534825,14.0,1.3846153846153846,36.0,1.1666666666666667,2.0
Unfair Clustering Method,GonzalezPlus,0.02695236410078684,28.0,1.3846153846153846,36.0,1.1133333333333333,3.0
,Parameter Value,Average Separation Ratio,Maximum Separation Ratio,Average Max to Opt Radius Ratio,Overall Max to Opt Radius Ratio,Average Maximum Radius,Overall Maximum Radius,Average Number of Different Clusters,Maximum Number of Different Clusters
Scale Param 1,1.75,1.056796394692725,5.952800000000001,1.5269346153846153,2.5384615384615383,39.7003,66.0,1.2331076666666667,2.4767
Scale Param 2,3.5,1.0384995322436825,4.099200000000001,1.8423346153846154,3.1153846153846154,47.9007,81.0,1.2303473333333332,2.2886
Scale Param 3,7.0,0.9546110195151875,2.8084000000000002,2.4643769230769235,4.730769230769231,64.0738,123.0,1.2132603333333334,1.9889
Scale Param 4,14.0,0.7271063318312961,1.7444000000000002,3.427630769230769,6.884615384615385,89.1184,179.0,1.1575153333333332,1.6094
Scale Param 5,28.0,0.44603478542083597,0.9716000000000001,4.342469230769231,6.884615384615385,112.9042,179.0,1.0910006666666667,1.326
