,Parameter Value,Average Separation Ratio,Maximum Separation Ratio,Max to Optimal Ratio,Maximum Radius,Average Number of Different Clusters,Maximum Number of Different Clusters
Unfair Clustering Method,Scr,0.10044041186873112,19.0,1.0857142857142856,38.0,1.23,3.0
Unfair Clustering Method,Gonzalez,0.07641242413603826,38.0,1.457142857142857,51.0,1.2066666666666668,4.0
Unfair Clustering Method,GonzalezPlus,0.06584674582273033,12.666666666666668,1.4,49.0,1.1833333333333333,4.0
,Parameter Value,Average Separation Ratio,Maximum Separation Ratio,Average Max to Opt Radius Ratio,Overall Max to Opt Radius Ratio,Average Maximum Radius,Overall Maximum Radius,Average Number of Different Clusters,Maximum Number of Different Clusters
Scale Param 1,2.375,0.8701847422357452,7.881200000000001,1.5001514285714286,2.742857142857143,52.5053,96.0,1.3182373333333333,3.4608
Scale Param 2,4.75,0.8896635712425222,5.1604,1.7089685714285714,3.2285714285714286,59.8139,113.0,1.3223366666666667,2.8543
Scale Param 3,9.5,0.794744163932161,3.2414,2.1435600000000004,3.8857142857142857,75.0246,136.0,1.2807506666666666,2.2254
Scale Param 4,19.0,0.5637436799337232,1.7518000000000002,2.6943542857142857,4.285714285714286,94.3024,150.0,1.1887573333333334,1.6994
Scale Param 5,38.0,0.3361909148660606,0.9956,2.816602857142857,4.285714285714286,98.5811,150.0,1.1064136666666666,1.3545
